birth_order,birth_sex,mother_age,birth_count,country
7胎,男,50歲以上,0,彰化縣
7胎,男,未滿15歲,0,彰化縣
8胎,女,15～19歲,0,彰化縣
8胎,女,20～24歲,0,彰化縣
8胎,女,25～29歲,0,彰化縣
8胎,女,30～34歲,0,彰化縣
8胎,女,35～39歲,0,彰化縣
8胎,女,40～44歲,0,彰化縣
8胎,女,45～49歲,0,彰化縣
8胎,女,50歲以上,0,彰化縣
8胎,女,未滿15歲,0,彰化縣
8胎,男,15～19歲,0,彰化縣
8胎,男,20～24歲,0,彰化縣
8胎,男,25～29歲,0,彰化縣
8胎,男,30～34歲,0,彰化縣
8胎,男,35～39歲,0,彰化縣
8胎,男,40～44歲,0,彰化縣
8胎,男,45～49歲,0,彰化縣
8胎,男,50歲以上,0,彰化縣
8胎,男,未滿15歲,0,彰化縣
9胎以上,女,15～19歲,0,彰化縣
9胎以上,女,20～24歲,0,彰化縣
9胎以上,女,25～29歲,1,彰化縣
9胎以上,女,30～34歲,0,彰化縣
9胎以上,女,35～39歲,0,彰化縣
9胎以上,女,40～44歲,0,彰化縣
9胎以上,女,45～49歲,0,彰化縣
9胎以上,女,50歲以上,0,彰化縣
9胎以上,女,未滿15歲,0,彰化縣
9胎以上,男,15～19歲,0,彰化縣
9胎以上,男,20～24歲,0,彰化縣
9胎以上,男,25～29歲,0,彰化縣
9胎以上,男,30～34歲,0,彰化縣
9胎以上,男,35～39歲,1,彰化縣
9胎以上,男,40～44歲,0,彰化縣
9胎以上,男,45～49歲,0,彰化縣
9胎以上,男,50歲以上,0,彰化縣
9胎以上,男,未滿15歲,0,彰化縣
1胎,女,15～19歲,42,南投縣
1胎,女,20～24歲,151,南投縣
1胎,女,25～29歲,257,南投縣
1胎,女,30～34歲,219,南投縣
1胎,女,35～39歲,97,南投縣
1胎,女,40～44歲,16,南投縣
1胎,女,45～49歲,1,南投縣
1胎,女,50歲以上,0,南投縣
1胎,女,未滿15歲,0,南投縣
1胎,男,15～19歲,46,南投縣
1胎,男,20～24歲,122,南投縣
1胎,男,25～29歲,261,南投縣
1胎,男,30～34歲,243,南投縣
1胎,男,35～39歲,105,南投縣
1胎,男,40～44歲,16,南投縣
1胎,男,45～49歲,1,南投縣
1胎,男,50歲以上,0,南投縣
1胎,男,未滿15歲,0,南投縣
2胎,女,15～19歲,9,南投縣
2胎,女,20～24歲,74,南投縣
2胎,女,25～29歲,162,南投縣
2胎,女,30～34歲,190,南投縣
2胎,女,35～39歲,122,南投縣
2胎,女,40～44歲,14,南投縣
2胎,女,45～49歲,1,南投縣
2胎,女,50歲以上,0,南投縣
2胎,女,未滿15歲,0,南投縣
2胎,男,15～19歲,3,南投縣
2胎,男,20～24歲,76,南投縣
2胎,男,25～29歲,186,南投縣
2胎,男,30～34歲,209,南投縣
2胎,男,35～39歲,116,南投縣
2胎,男,40～44歲,19,南投縣
2胎,男,45～49歲,0,南投縣
2胎,男,50歲以上,0,南投縣
2胎,男,未滿15歲,0,南投縣
3胎,女,15～19歲,0,南投縣
3胎,女,20～24歲,24,南投縣
3胎,女,25～29歲,37,南投縣
3胎,女,30～34歲,72,南投縣
3胎,女,35～39歲,57,南投縣
3胎,女,40～44歲,11,南投縣
3胎,女,45～49歲,1,南投縣
3胎,女,50歲以上,0,南投縣
3胎,女,未滿15歲,0,南投縣
3胎,男,15～19歲,2,南投縣
3胎,男,20～24歲,19,南投縣
3胎,男,25～29歲,31,南投縣
3胎,男,30～34歲,84,南投縣
3胎,男,35～39歲,61,南投縣
3胎,男,40～44歲,8,南投縣
3胎,男,45～49歲,1,南投縣
3胎,男,50歲以上,0,南投縣
3胎,男,未滿15歲,0,南投縣
4胎,女,15～19歲,0,南投縣
4胎,女,20～24歲,4,南投縣
4胎,女,25～29歲,10,南投縣
4胎,女,30～34歲,20,南投縣
4胎,女,35～39歲,12,南投縣
4胎,女,40～44歲,5,南投縣
4胎,女,45～49歲,0,南投縣
4胎,女,50歲以上,0,南投縣
4胎,女,未滿15歲,0,南投縣
4胎,男,15～19歲,0,南投縣
4胎,男,20～24歲,5,南投縣
4胎,男,25～29歲,16,南投縣
4胎,男,30～34歲,24,南投縣
4胎,男,35～39歲,20,南投縣
4胎,男,40～44歲,5,南投縣
4胎,男,45～49歲,0,南投縣
4胎,男,50歲以上,0,南投縣
4胎,男,未滿15歲,0,南投縣
5胎,女,15～19歲,0,南投縣
5胎,女,20～24歲,2,南投縣
5胎,女,25～29歲,3,南投縣
5胎,女,30～34歲,3,南投縣
5胎,女,35～39歲,5,南投縣
5胎,女,40～44歲,1,南投縣
5胎,女,45～49歲,0,南投縣
5胎,女,50歲以上,0,南投縣
5胎,女,未滿15歲,0,南投縣
5胎,男,15～19歲,0,南投縣
5胎,男,20～24歲,1,南投縣
5胎,男,25～29歲,2,南投縣
5胎,男,30～34歲,3,南投縣
5胎,男,35～39歲,11,南投縣
5胎,男,40～44歲,2,南投縣
5胎,男,45～49歲,0,南投縣
5胎,男,50歲以上,0,南投縣
5胎,男,未滿15歲,0,南投縣
6胎,女,15～19歲,0,南投縣
6胎,女,20～24歲,0,南投縣
6胎,女,25～29歲,1,南投縣
6胎,女,30～34歲,0,南投縣
6胎,女,35～39歲,1,南投縣
6胎,女,40～44歲,1,南投縣
6胎,女,45～49歲,0,南投縣
6胎,女,50歲以上,0,南投縣
6胎,女,未滿15歲,0,南投縣
6胎,男,15～19歲,0,南投縣
6胎,男,20～24歲,0,南投縣
6胎,男,25～29歲,1,南投縣
6胎,男,30～34歲,0,南投縣
6胎,男,35～39歲,0,南投縣
6胎,男,40～44歲,1,南投縣
6胎,男,45～49歲,1,南投縣
6胎,男,50歲以上,0,南投縣
6胎,男,未滿15歲,0,南投縣
7胎,女,15～19歲,0,南投縣
7胎,女,20～24歲,0,南投縣
7胎,女,25～29歲,1,南投縣
7胎,女,30～34歲,1,南投縣
7胎,女,35～39歲,1,南投縣
7胎,女,40～44歲,0,南投縣
7胎,女,45～49歲,0,南投縣
7胎,女,50歲以上,0,南投縣
7胎,女,未滿15歲,0,南投縣
7胎,男,15～19歲,0,南投縣
7胎,男,20～24歲,0,南投縣
7胎,男,25～29歲,0,南投縣
7胎,男,30～34歲,1,南投縣
7胎,男,35～39歲,1,南投縣
7胎,男,40～44歲,0,南投縣
7胎,男,45～49歲,0,南投縣
7胎,男,50歲以上,0,南投縣
7胎,男,未滿15歲,0,南投縣
8胎,女,15～19歲,0,南投縣
8胎,女,20～24歲,0,南投縣
8胎,女,25～29歲,0,南投縣
8胎,女,30～34歲,0,南投縣
8胎,女,35～39歲,2,南投縣
8胎,女,40～44歲,0,南投縣
8胎,女,45～49歲,0,南投縣
8胎,女,50歲以上,0,南投縣
8胎,女,未滿15歲,0,南投縣
8胎,男,15～19歲,0,南投縣
8胎,男,20～24歲,0,南投縣
8胎,男,25～29歲,0,南投縣
8胎,男,30～34歲,0,南投縣
8胎,男,35～39歲,1,南投縣
8胎,男,40～44歲,0,南投縣
8胎,男,45～49歲,0,南投縣
8胎,男,50歲以上,0,南投縣
8胎,男,未滿15歲,0,南投縣
9胎以上,女,15～19歲,0,南投縣
9胎以上,女,20～24歲,0,南投縣
9胎以上,女,25～29歲,0,南投縣
9胎以上,女,30～34歲,0,南投縣
9胎以上,女,35～39歲,0,南投縣
9胎以上,女,40～44歲,0,南投縣
9胎以上,女,45～49歲,0,南投縣
9胎以上,女,50歲以上,0,南投縣
9胎以上,女,未滿15歲,0,南投縣
9胎以上,男,15～19歲,0,南投縣
9胎以上,男,20～24歲,0,南投縣
9胎以上,男,25～29歲,0,南投縣
9胎以上,男,30～34歲,0,南投縣
9胎以上,男,35～39歲,0,南投縣
9胎以上,男,40～44歲,2,南投縣
9胎以上,男,45～49歲,0,南投縣
9胎以上,男,50歲以上,0,南投縣
9胎以上,男,未滿15歲,0,南投縣
1胎,女,15～19歲,49,雲林縣
1胎,女,20～24歲,178,雲林縣
1胎,女,25～29歲,328,雲林縣
1胎,女,30～34歲,315,雲林縣
1胎,女,35～39歲,135,雲林縣
1胎,女,40～44歲,19,雲林縣
1胎,女,45～49歲,1,雲林縣
1胎,女,50歲以上,0,雲林縣
1胎,女,未滿15歲,0,雲林縣
1胎,男,15～19歲,41,雲林縣
1胎,男,20～24歲,186,雲林縣
1胎,男,25～29歲,361,雲林縣
1胎,男,30～34歲,368,雲林縣
1胎,男,35～39歲,127,雲林縣
1胎,男,40～44歲,21,雲林縣
1胎,男,45～49歲,0,雲林縣
1胎,男,50歲以上,0,雲林縣
1胎,男,未滿15歲,0,雲林縣
2胎,女,15～19歲,10,雲林縣
2胎,女,20～24歲,92,雲林縣
2胎,女,25～29歲,212,雲林縣
2胎,女,30～34歲,341,雲林縣
2胎,女,35～39歲,186,雲林縣
2胎,女,40～44歲,18,雲林縣
2胎,女,45～49歲,0,雲林縣
2胎,女,50歲以上,0,雲林縣
2胎,女,未滿15歲,0,雲林縣
2胎,男,15～19歲,15,雲林縣
2胎,男,20～24歲,82,雲林縣
2胎,男,25～29歲,225,雲林縣
2胎,男,30～34歲,331,雲林縣
2胎,男,35～39歲,183,雲林縣
2胎,男,40～44歲,17,雲林縣
2胎,男,45～49歲,0,雲林縣
2胎,男,50歲以上,0,雲林縣
2胎,男,未滿15歲,0,雲林縣
3胎,女,15～19歲,0,雲林縣
3胎,女,20～24歲,16,雲林縣
3胎,女,25～29歲,39,雲林縣
3胎,女,30～34歲,109,雲林縣
3胎,女,35～39歲,84,雲林縣
3胎,女,40～44歲,21,雲林縣
3胎,女,45～49歲,0,雲林縣
3胎,女,50歲以上,0,雲林縣
3胎,女,未滿15歲,0,雲林縣
3胎,男,15～19歲,1,雲林縣
3胎,男,20～24歲,12,雲林縣
3胎,男,25～29歲,51,雲林縣
3胎,男,30～34歲,107,雲林縣
3胎,男,35～39歲,97,雲林縣
3胎,男,40～44歲,8,雲林縣
3胎,男,45～49歲,1,雲林縣
3胎,男,50歲以上,0,雲林縣
3胎,男,未滿15歲,0,雲林縣
4胎,女,15～19歲,0,雲林縣
4胎,女,20～24歲,3,雲林縣
4胎,女,25～29歲,11,雲林縣
4胎,女,30～34歲,16,雲林縣
4胎,女,35～39歲,21,雲林縣
4胎,女,40～44歲,5,雲林縣
4胎,女,45～49歲,0,雲林縣
4胎,女,50歲以上,0,雲林縣
4胎,女,未滿15歲,0,雲林縣
4胎,男,15～19歲,0,雲林縣
4胎,男,20～24歲,1,雲林縣
4胎,男,25～29歲,10,雲林縣
4胎,男,30～34歲,20,雲林縣
4胎,男,35～39歲,19,雲林縣
4胎,男,40～44歲,9,雲林縣
4胎,男,45～49歲,0,雲林縣
4胎,男,50歲以上,0,雲林縣
4胎,男,未滿15歲,0,雲林縣
5胎,女,15～19歲,0,雲林縣
5胎,女,20～24歲,0,雲林縣
5胎,女,25～29歲,0,雲林縣
5胎,女,30～34歲,3,雲林縣
5胎,女,35～39歲,4,雲林縣
5胎,女,40～44歲,2,雲林縣
5胎,女,45～49歲,0,雲林縣
5胎,女,50歲以上,0,雲林縣
5胎,女,未滿15歲,0,雲林縣
5胎,男,15～19歲,0,雲林縣
5胎,男,20～24歲,0,雲林縣
5胎,男,25～29歲,2,雲林縣
5胎,男,30～34歲,4,雲林縣
5胎,男,35～39歲,3,雲林縣
5胎,男,40～44歲,2,雲林縣
5胎,男,45～49歲,0,雲林縣
5胎,男,50歲以上,0,雲林縣
5胎,男,未滿15歲,0,雲林縣
6胎,女,15～19歲,0,雲林縣
6胎,女,20～24歲,0,雲林縣
6胎,女,25～29歲,1,雲林縣
6胎,女,30～34歲,0,雲林縣
6胎,女,35～39歲,4,雲林縣
6胎,女,40～44歲,0,雲林縣
6胎,女,45～49歲,0,雲林縣
6胎,女,50歲以上,0,雲林縣
6胎,女,未滿15歲,0,雲林縣
6胎,男,15～19歲,0,雲林縣
6胎,男,20～24歲,0,雲林縣
6胎,男,25～29歲,2,雲林縣
6胎,男,30～34歲,0,雲林縣
6胎,男,35～39歲,1,雲林縣
6胎,男,40～44歲,1,雲林縣
6胎,男,45～49歲,0,雲林縣
6胎,男,50歲以上,0,雲林縣
6胎,男,未滿15歲,0,雲林縣
7胎,女,15～19歲,0,雲林縣
7胎,女,20～24歲,0,雲林縣
7胎,女,25～29歲,0,雲林縣
7胎,女,30～34歲,0,雲林縣
7胎,女,35～39歲,0,雲林縣
7胎,女,40～44歲,0,雲林縣
7胎,女,45～49歲,0,雲林縣
7胎,女,50歲以上,0,雲林縣
7胎,女,未滿15歲,0,雲林縣
7胎,男,15～19歲,0,雲林縣
7胎,男,20～24歲,0,雲林縣
7胎,男,25～29歲,0,雲林縣
7胎,男,30～34歲,0,雲林縣
7胎,男,35～39歲,0,雲林縣
7胎,男,40～44歲,0,雲林縣
7胎,男,45～49歲,0,雲林縣
7胎,男,50歲以上,0,雲林縣
7胎,男,未滿15歲,0,雲林縣
8胎,女,15～19歲,0,雲林縣
8胎,女,20～24歲,0,雲林縣
8胎,女,25～29歲,0,雲林縣
8胎,女,30～34歲,0,雲林縣
8胎,女,35～39歲,0,雲林縣
8胎,女,40～44歲,0,雲林縣
8胎,女,45～49歲,0,雲林縣
8胎,女,50歲以上,0,雲林縣
8胎,女,未滿15歲,0,雲林縣
8胎,男,15～19歲,0,雲林縣
8胎,男,20～24歲,0,雲林縣
8胎,男,25～29歲,0,雲林縣
8胎,男,30～34歲,0,雲林縣
8胎,男,35～39歲,1,雲林縣
8胎,男,40～44歲,0,雲林縣
8胎,男,45～49歲,0,雲林縣
8胎,男,50歲以上,0,雲林縣
8胎,男,未滿15歲,0,雲林縣
9胎以上,女,15～19歲,0,雲林縣
9胎以上,女,20～24歲,0,雲林縣
9胎以上,女,25～29歲,0,雲林縣
9胎以上,女,30～34歲,0,雲林縣
9胎以上,女,35～39歲,0,雲林縣
9胎以上,女,40～44歲,0,雲林縣
9胎以上,女,45～49歲,0,雲林縣
9胎以上,女,50歲以上,0,雲林縣
9胎以上,女,未滿15歲,0,雲林縣
9胎以上,男,15～19歲,0,雲林縣
9胎以上,男,20～24歲,0,雲林縣
9胎以上,男,25～29歲,0,雲林縣
9胎以上,男,30～34歲,0,雲林縣
9胎以上,男,35～39歲,1,雲林縣
9胎以上,男,40～44歲,0,雲林縣
9胎以上,男,45～49歲,0,雲林縣
9胎以上,男,50歲以上,0,雲林縣
9胎以上,男,未滿15歲,0,雲林縣
1胎,女,15～19歲,11,嘉義市
1胎,女,20～24歲,43,嘉義市
1胎,女,25～29歲,110,嘉義市
1胎,女,30～34歲,144,嘉義市
1胎,女,35～39歲,69,嘉義市
1胎,女,40～44歲,8,嘉義市
1胎,女,45～49歲,0,嘉義市
1胎,女,50歲以上,0,嘉義市
1胎,女,未滿15歲,0,嘉義市
1胎,男,15～19歲,13,嘉義市
1胎,男,20～24歲,63,嘉義市
1胎,男,25～29歲,155,嘉義市
1胎,男,30～34歲,169,嘉義市
1胎,男,35～39歲,93,嘉義市
1胎,男,40～44歲,14,嘉義市
1胎,男,45～49歲,3,嘉義市
1胎,男,50歲以上,0,嘉義市
1胎,男,未滿15歲,0,嘉義市
2胎,女,15～19歲,2,嘉義市
2胎,女,20～24歲,23,嘉義市
2胎,女,25～29歲,85,嘉義市
2胎,女,30～34歲,167,嘉義市
2胎,女,35～39歲,99,嘉義市
2胎,女,40～44歲,13,嘉義市
2胎,女,45～49歲,1,嘉義市
2胎,女,50歲以上,0,嘉義市
2胎,女,未滿15歲,0,嘉義市
2胎,男,15～19歲,3,嘉義市
2胎,男,20～24歲,28,嘉義市
2胎,男,25～29歲,89,嘉義市
2胎,男,30～34歲,144,嘉義市
2胎,男,35～39歲,103,嘉義市
2胎,男,40～44歲,18,嘉義市
2胎,男,45～49歲,0,嘉義市
2胎,男,50歲以上,1,嘉義市
2胎,男,未滿15歲,0,嘉義市
3胎,女,15～19歲,0,嘉義市
3胎,女,20～24歲,3,嘉義市
3胎,女,25～29歲,18,嘉義市
3胎,女,30～34歲,37,嘉義市
3胎,女,35～39歲,52,嘉義市
3胎,女,40～44歲,9,嘉義市
3胎,女,45～49歲,1,嘉義市
3胎,女,50歲以上,0,嘉義市
3胎,女,未滿15歲,0,嘉義市
3胎,男,15～19歲,0,嘉義市
3胎,男,20～24歲,6,嘉義市
3胎,男,25～29歲,10,嘉義市
3胎,男,30～34歲,39,嘉義市
3胎,男,35～39歲,24,嘉義市
3胎,男,40～44歲,2,嘉義市
3胎,男,45～49歲,2,嘉義市
3胎,男,50歲以上,0,嘉義市
3胎,男,未滿15歲,0,嘉義市
4胎,女,15～19歲,0,嘉義市
4胎,女,20～24歲,0,嘉義市
4胎,女,25～29歲,2,嘉義市
4胎,女,30～34歲,6,嘉義市
4胎,女,35～39歲,6,嘉義市
4胎,女,40～44歲,0,嘉義市
4胎,女,45～49歲,0,嘉義市
4胎,女,50歲以上,0,嘉義市
4胎,女,未滿15歲,0,嘉義市
4胎,男,15～19歲,0,嘉義市
4胎,男,20～24歲,2,嘉義市
4胎,男,25～29歲,2,嘉義市
4胎,男,30～34歲,4,嘉義市
4胎,男,35～39歲,11,嘉義市
4胎,男,40～44歲,6,嘉義市
4胎,男,45～49歲,1,嘉義市
4胎,男,50歲以上,0,嘉義市
4胎,男,未滿15歲,0,嘉義市
5胎,女,15～19歲,0,嘉義市
5胎,女,20～24歲,0,嘉義市
5胎,女,25～29歲,2,嘉義市
5胎,女,30～34歲,0,嘉義市
5胎,女,35～39歲,1,嘉義市
5胎,女,40～44歲,1,嘉義市
5胎,女,45～49歲,0,嘉義市
5胎,女,50歲以上,0,嘉義市
5胎,女,未滿15歲,0,嘉義市
5胎,男,15～19歲,0,嘉義市
5胎,男,20～24歲,0,嘉義市
5胎,男,25～29歲,0,嘉義市
5胎,男,30～34歲,2,嘉義市
5胎,男,35～39歲,2,嘉義市
5胎,男,40～44歲,1,嘉義市
5胎,男,45～49歲,0,嘉義市
5胎,男,50歲以上,0,嘉義市
5胎,男,未滿15歲,0,嘉義市
6胎,女,15～19歲,0,嘉義市
6胎,女,20～24歲,0,嘉義市
6胎,女,25～29歲,0,嘉義市
6胎,女,30～34歲,0,嘉義市
6胎,女,35～39歲,1,嘉義市
6胎,女,40～44歲,0,嘉義市
6胎,女,45～49歲,0,嘉義市
6胎,女,50歲以上,0,嘉義市
6胎,女,未滿15歲,0,嘉義市
6胎,男,15～19歲,0,嘉義市
6胎,男,20～24歲,0,嘉義市
6胎,男,25～29歲,0,嘉義市
6胎,男,30～34歲,0,嘉義市
6胎,男,35～39歲,0,嘉義市
6胎,男,40～44歲,0,嘉義市
6胎,男,45～49歲,0,嘉義市
6胎,男,50歲以上,0,嘉義市
6胎,男,未滿15歲,0,嘉義市
7胎,女,15～19歲,0,嘉義市
7胎,女,20～24歲,0,嘉義市
7胎,女,25～29歲,0,嘉義市
7胎,女,30～34歲,0,嘉義市
7胎,女,35～39歲,0,嘉義市
7胎,女,40～44歲,0,嘉義市
7胎,女,45～49歲,0,嘉義市
7胎,女,50歲以上,0,嘉義市
7胎,女,未滿15歲,0,嘉義市
7胎,男,15～19歲,0,嘉義市
7胎,男,20～24歲,0,嘉義市
7胎,男,25～29歲,0,嘉義市
7胎,男,30～34歲,0,嘉義市
7胎,男,35～39歲,0,嘉義市
7胎,男,40～44歲,0,嘉義市
7胎,男,45～49歲,0,嘉義市
7胎,男,50歲以上,0,嘉義市
7胎,男,未滿15歲,0,嘉義市
8胎,女,15～19歲,0,嘉義市
8胎,女,20～24歲,0,嘉義市
8胎,女,25～29歲,0,嘉義市
8胎,女,30～34歲,0,嘉義市
8胎,女,35～39歲,0,嘉義市
8胎,女,40～44歲,0,嘉義市
8胎,女,45～49歲,0,嘉義市
8胎,女,50歲以上,0,嘉義市
8胎,女,未滿15歲,0,嘉義市
8胎,男,15～19歲,0,嘉義市
8胎,男,20～24歲,0,嘉義市
8胎,男,25～29歲,0,嘉義市
8胎,男,30～34歲,0,嘉義市
8胎,男,35～39歲,0,嘉義市
8胎,男,40～44歲,0,嘉義市
8胎,男,45～49歲,0,嘉義市
8胎,男,50歲以上,0,嘉義市
8胎,男,未滿15歲,0,嘉義市
9胎以上,女,15～19歲,0,嘉義市
9胎以上,女,20～24歲,0,嘉義市
9胎以上,女,25～29歲,0,嘉義市
9胎以上,女,30～34歲,0,嘉義市
9胎以上,女,35～39歲,0,嘉義市
9胎以上,女,40～44歲,0,嘉義市
9胎以上,女,45～49歲,0,嘉義市
9胎以上,女,50歲以上,0,嘉義市
9胎以上,女,未滿15歲,0,嘉義市
9胎以上,男,15～19歲,0,嘉義市
9胎以上,男,20～24歲,0,嘉義市
9胎以上,男,25～29歲,0,嘉義市
9胎以上,男,30～34歲,0,嘉義市
9胎以上,男,35～39歲,0,嘉義市
9胎以上,男,40～44歲,0,嘉義市
9胎以上,男,45～49歲,0,嘉義市
9胎以上,男,50歲以上,0,嘉義市
9胎以上,男,未滿15歲,0,嘉義市
1胎,女,15～19歲,31,嘉義縣
1胎,女,20～24歲,100,嘉義縣
1胎,女,25～29歲,222,嘉義縣
1胎,女,30～34歲,209,嘉義縣
1胎,女,35～39歲,74,嘉義縣
1胎,女,40～44歲,18,嘉義縣
1胎,女,45～49歲,1,嘉義縣
1胎,女,50歲以上,0,嘉義縣
1胎,女,未滿15歲,0,嘉義縣
1胎,男,15～19歲,24,嘉義縣
1胎,男,20～24歲,142,嘉義縣
1胎,男,25～29歲,219,嘉義縣
1胎,男,30～34歲,211,嘉義縣
1胎,男,35～39歲,95,嘉義縣
1胎,男,40～44歲,13,嘉義縣
1胎,男,45～49歲,1,嘉義縣
1胎,男,50歲以上,0,嘉義縣
1胎,男,未滿15歲,0,嘉義縣
2胎,女,15～19歲,6,嘉義縣
2胎,女,20～24歲,57,嘉義縣
2胎,女,25～29歲,144,嘉義縣
2胎,女,30～34歲,181,嘉義縣
2胎,女,35～39歲,95,嘉義縣
2胎,女,40～44歲,16,嘉義縣
2胎,女,45～49歲,1,嘉義縣
2胎,女,50歲以上,0,嘉義縣
2胎,女,未滿15歲,0,嘉義縣
2胎,男,15～19歲,9,嘉義縣
2胎,男,20～24歲,63,嘉義縣
2胎,男,25～29歲,118,嘉義縣
2胎,男,30～34歲,207,嘉義縣
2胎,男,35～39歲,110,嘉義縣
2胎,男,40～44歲,14,嘉義縣
2胎,男,45～49歲,0,嘉義縣
2胎,男,50歲以上,0,嘉義縣
2胎,男,未滿15歲,0,嘉義縣
3胎,女,15～19歲,0,嘉義縣
3胎,女,20～24歲,16,嘉義縣
3胎,女,25～29歲,22,嘉義縣
3胎,女,30～34歲,57,嘉義縣
3胎,女,35～39歲,57,嘉義縣
3胎,女,40～44歲,6,嘉義縣
3胎,女,45～49歲,0,嘉義縣
3胎,女,50歲以上,0,嘉義縣
3胎,女,未滿15歲,0,嘉義縣
3胎,男,15～19歲,0,嘉義縣
3胎,男,20～24歲,5,嘉義縣
3胎,男,25～29歲,30,嘉義縣
3胎,男,30～34歲,59,嘉義縣
3胎,男,35～39歲,53,嘉義縣
3胎,男,40～44歲,12,嘉義縣
3胎,男,45～49歲,0,嘉義縣
3胎,男,50歲以上,0,嘉義縣
3胎,男,未滿15歲,0,嘉義縣
4胎,女,15～19歲,0,嘉義縣
4胎,女,20～24歲,1,嘉義縣
4胎,女,25～29歲,4,嘉義縣
4胎,女,30～34歲,13,嘉義縣
4胎,女,35～39歲,13,嘉義縣
4胎,女,40～44歲,4,嘉義縣
4胎,女,45～49歲,0,嘉義縣
4胎,女,50歲以上,0,嘉義縣
4胎,女,未滿15歲,0,嘉義縣
4胎,男,15～19歲,0,嘉義縣
4胎,男,20～24歲,0,嘉義縣
4胎,男,25～29歲,1,嘉義縣
4胎,男,30～34歲,19,嘉義縣
4胎,男,35～39歲,13,嘉義縣
4胎,男,40～44歲,2,嘉義縣
4胎,男,45～49歲,0,嘉義縣
4胎,男,50歲以上,0,嘉義縣
4胎,男,未滿15歲,0,嘉義縣
5胎,女,15～19歲,0,嘉義縣
5胎,女,20～24歲,0,嘉義縣
5胎,女,25～29歲,2,嘉義縣
5胎,女,30～34歲,4,嘉義縣
5胎,女,35～39歲,5,嘉義縣
5胎,女,40～44歲,1,嘉義縣
5胎,女,45～49歲,0,嘉義縣
5胎,女,50歲以上,0,嘉義縣
5胎,女,未滿15歲,0,嘉義縣
5胎,男,15～19歲,0,嘉義縣
5胎,男,20～24歲,0,嘉義縣
5胎,男,25～29歲,2,嘉義縣
5胎,男,30～34歲,2,嘉義縣
5胎,男,35～39歲,6,嘉義縣
5胎,男,40～44歲,3,嘉義縣
5胎,男,45～49歲,0,嘉義縣
5胎,男,50歲以上,0,嘉義縣
5胎,男,未滿15歲,0,嘉義縣
6胎,女,15～19歲,0,嘉義縣
6胎,女,20～24歲,0,嘉義縣
6胎,女,25～29歲,0,嘉義縣
6胎,女,30～34歲,1,嘉義縣
6胎,女,35～39歲,2,嘉義縣
6胎,女,40～44歲,2,嘉義縣
6胎,女,45～49歲,0,嘉義縣
6胎,女,50歲以上,0,嘉義縣
6胎,女,未滿15歲,0,嘉義縣
6胎,男,15～19歲,0,嘉義縣
6胎,男,20～24歲,0,嘉義縣
6胎,男,25～29歲,1,嘉義縣
6胎,男,30～34歲,2,嘉義縣
6胎,男,35～39歲,0,嘉義縣
6胎,男,40～44歲,1,嘉義縣
6胎,男,45～49歲,0,嘉義縣
6胎,男,50歲以上,0,嘉義縣
6胎,男,未滿15歲,0,嘉義縣
7胎,女,15～19歲,0,嘉義縣
7胎,女,20～24歲,0,嘉義縣
7胎,女,25～29歲,0,嘉義縣
7胎,女,30～34歲,0,嘉義縣
7胎,女,35～39歲,0,嘉義縣
7胎,女,40～44歲,0,嘉義縣
7胎,女,45～49歲,0,嘉義縣
7胎,女,50歲以上,0,嘉義縣
7胎,女,未滿15歲,0,嘉義縣
7胎,男,15～19歲,0,嘉義縣
7胎,男,20～24歲,0,嘉義縣
7胎,男,25～29歲,0,嘉義縣
7胎,男,30～34歲,0,嘉義縣
7胎,男,35～39歲,1,嘉義縣
7胎,男,40～44歲,0,嘉義縣
7胎,男,45～49歲,0,嘉義縣
7胎,男,50歲以上,0,嘉義縣
7胎,男,未滿15歲,0,嘉義縣
8胎,女,15～19歲,0,嘉義縣
8胎,女,20～24歲,0,嘉義縣
8胎,女,25～29歲,0,嘉義縣
8胎,女,30～34歲,0,嘉義縣
8胎,女,35～39歲,0,嘉義縣
8胎,女,40～44歲,0,嘉義縣
8胎,女,45～49歲,0,嘉義縣
8胎,女,50歲以上,0,嘉義縣
8胎,女,未滿15歲,0,嘉義縣
8胎,男,15～19歲,0,嘉義縣
8胎,男,20～24歲,0,嘉義縣
8胎,男,25～29歲,0,嘉義縣
8胎,男,30～34歲,0,嘉義縣
8胎,男,35～39歲,0,嘉義縣
8胎,男,40～44歲,0,嘉義縣
8胎,男,45～49歲,0,嘉義縣
8胎,男,50歲以上,0,嘉義縣
8胎,男,未滿15歲,0,嘉義縣
9胎以上,女,15～19歲,0,嘉義縣
9胎以上,女,20～24歲,0,嘉義縣
9胎以上,女,25～29歲,0,嘉義縣
9胎以上,女,30～34歲,0,嘉義縣
9胎以上,女,35～39歲,0,嘉義縣
9胎以上,女,40～44歲,0,嘉義縣
9胎以上,女,45～49歲,0,嘉義縣
9胎以上,女,50歲以上,0,嘉義縣
9胎以上,女,未滿15歲,0,嘉義縣
9胎以上,男,15～19歲,0,嘉義縣
9胎以上,男,20～24歲,0,嘉義縣
9胎以上,男,25～29歲,0,嘉義縣
9胎以上,男,30～34歲,0,嘉義縣
9胎以上,男,35～39歲,0,嘉義縣
9胎以上,男,40～44歲,0,嘉義縣
9胎以上,男,45～49歲,0,嘉義縣
9胎以上,男,50歲以上,0,嘉義縣
9胎以上,男,未滿15歲,0,嘉義縣
