birth_order,birth_sex,mother_age,birth_count,country
8胎,女,40～44歲,1,彰化縣
8胎,女,45～49歲,0,彰化縣
8胎,女,50歲以上,0,彰化縣
8胎,女,未滿15歲,0,彰化縣
8胎,男,15～19歲,0,彰化縣
8胎,男,20～24歲,0,彰化縣
8胎,男,25～29歲,0,彰化縣
8胎,男,30～34歲,0,彰化縣
8胎,男,35～39歲,2,彰化縣
8胎,男,40～44歲,0,彰化縣
8胎,男,45～49歲,0,彰化縣
8胎,男,50歲以上,0,彰化縣
8胎,男,未滿15歲,0,彰化縣
9胎以上,女,15～19歲,0,彰化縣
9胎以上,女,20～24歲,0,彰化縣
9胎以上,女,25～29歲,0,彰化縣
9胎以上,女,30～34歲,0,彰化縣
9胎以上,女,35～39歲,0,彰化縣
9胎以上,女,40～44歲,1,彰化縣
9胎以上,女,45～49歲,0,彰化縣
9胎以上,女,50歲以上,0,彰化縣
9胎以上,女,未滿15歲,0,彰化縣
9胎以上,男,15～19歲,0,彰化縣
9胎以上,男,20～24歲,0,彰化縣
9胎以上,男,25～29歲,0,彰化縣
9胎以上,男,30～34歲,0,彰化縣
9胎以上,男,35～39歲,0,彰化縣
9胎以上,男,40～44歲,0,彰化縣
9胎以上,男,45～49歲,0,彰化縣
9胎以上,男,50歲以上,0,彰化縣
9胎以上,男,未滿15歲,0,彰化縣
1胎,女,15～19歲,32,南投縣
1胎,女,20～24歲,143,南投縣
1胎,女,25～29歲,246,南投縣
1胎,女,30～34歲,228,南投縣
1胎,女,35～39歲,103,南投縣
1胎,女,40～44歲,16,南投縣
1胎,女,45～49歲,1,南投縣
1胎,女,50歲以上,0,南投縣
1胎,女,未滿15歲,2,南投縣
1胎,男,15～19歲,43,南投縣
1胎,男,20～24歲,141,南投縣
1胎,男,25～29歲,253,南投縣
1胎,男,30～34歲,200,南投縣
1胎,男,35～39歲,92,南投縣
1胎,男,40～44歲,16,南投縣
1胎,男,45～49歲,0,南投縣
1胎,男,50歲以上,0,南投縣
1胎,男,未滿15歲,0,南投縣
2胎,女,15～19歲,9,南投縣
2胎,女,20～24歲,82,南投縣
2胎,女,25～29歲,139,南投縣
2胎,女,30～34歲,173,南投縣
2胎,女,35～39歲,91,南投縣
2胎,女,40～44歲,18,南投縣
2胎,女,45～49歲,0,南投縣
2胎,女,50歲以上,0,南投縣
2胎,女,未滿15歲,0,南投縣
2胎,男,15～19歲,7,南投縣
2胎,男,20～24歲,70,南投縣
2胎,男,25～29歲,177,南投縣
2胎,男,30～34歲,191,南投縣
2胎,男,35～39歲,114,南投縣
2胎,男,40～44歲,17,南投縣
2胎,男,45～49歲,1,南投縣
2胎,男,50歲以上,0,南投縣
2胎,男,未滿15歲,0,南投縣
3胎,女,15～19歲,1,南投縣
3胎,女,20～24歲,17,南投縣
3胎,女,25～29歲,36,南投縣
3胎,女,30～34歲,65,南投縣
3胎,女,35～39歲,50,南投縣
3胎,女,40～44歲,8,南投縣
3胎,女,45～49歲,0,南投縣
3胎,女,50歲以上,0,南投縣
3胎,女,未滿15歲,0,南投縣
3胎,男,15～19歲,1,南投縣
3胎,男,20～24歲,11,南投縣
3胎,男,25～29歲,46,南投縣
3胎,男,30～34歲,71,南投縣
3胎,男,35～39歲,54,南投縣
3胎,男,40～44歲,12,南投縣
3胎,男,45～49歲,0,南投縣
3胎,男,50歲以上,0,南投縣
3胎,男,未滿15歲,0,南投縣
4胎,女,15～19歲,0,南投縣
4胎,女,20～24歲,0,南投縣
4胎,女,25～29歲,15,南投縣
4胎,女,30～34歲,17,南投縣
4胎,女,35～39歲,18,南投縣
4胎,女,40～44歲,4,南投縣
4胎,女,45～49歲,0,南投縣
4胎,女,50歲以上,0,南投縣
4胎,女,未滿15歲,0,南投縣
4胎,男,15～19歲,0,南投縣
4胎,男,20～24歲,2,南投縣
4胎,男,25～29歲,18,南投縣
4胎,男,30～34歲,14,南投縣
4胎,男,35～39歲,29,南投縣
4胎,男,40～44歲,3,南投縣
4胎,男,45～49歲,0,南投縣
4胎,男,50歲以上,0,南投縣
4胎,男,未滿15歲,0,南投縣
5胎,女,15～19歲,0,南投縣
5胎,女,20～24歲,0,南投縣
5胎,女,25～29歲,6,南投縣
5胎,女,30～34歲,11,南投縣
5胎,女,35～39歲,8,南投縣
5胎,女,40～44歲,1,南投縣
5胎,女,45～49歲,0,南投縣
5胎,女,50歲以上,0,南投縣
5胎,女,未滿15歲,0,南投縣
5胎,男,15～19歲,0,南投縣
5胎,男,20～24歲,2,南投縣
5胎,男,25～29歲,8,南投縣
5胎,男,30～34歲,11,南投縣
5胎,男,35～39歲,5,南投縣
5胎,男,40～44歲,1,南投縣
5胎,男,45～49歲,0,南投縣
5胎,男,50歲以上,0,南投縣
5胎,男,未滿15歲,0,南投縣
6胎,女,15～19歲,0,南投縣
6胎,女,20～24歲,1,南投縣
6胎,女,25～29歲,0,南投縣
6胎,女,30～34歲,2,南投縣
6胎,女,35～39歲,1,南投縣
6胎,女,40～44歲,1,南投縣
6胎,女,45～49歲,0,南投縣
6胎,女,50歲以上,0,南投縣
6胎,女,未滿15歲,0,南投縣
6胎,男,15～19歲,0,南投縣
6胎,男,20～24歲,0,南投縣
6胎,男,25～29歲,1,南投縣
6胎,男,30～34歲,2,南投縣
6胎,男,35～39歲,4,南投縣
6胎,男,40～44歲,1,南投縣
6胎,男,45～49歲,0,南投縣
6胎,男,50歲以上,0,南投縣
6胎,男,未滿15歲,0,南投縣
7胎,女,15～19歲,0,南投縣
7胎,女,20～24歲,0,南投縣
7胎,女,25～29歲,2,南投縣
7胎,女,30～34歲,0,南投縣
7胎,女,35～39歲,0,南投縣
7胎,女,40～44歲,0,南投縣
7胎,女,45～49歲,0,南投縣
7胎,女,50歲以上,0,南投縣
7胎,女,未滿15歲,0,南投縣
7胎,男,15～19歲,0,南投縣
7胎,男,20～24歲,0,南投縣
7胎,男,25～29歲,0,南投縣
7胎,男,30～34歲,1,南投縣
7胎,男,35～39歲,0,南投縣
7胎,男,40～44歲,1,南投縣
7胎,男,45～49歲,0,南投縣
7胎,男,50歲以上,0,南投縣
7胎,男,未滿15歲,0,南投縣
8胎,女,15～19歲,0,南投縣
8胎,女,20～24歲,0,南投縣
8胎,女,25～29歲,0,南投縣
8胎,女,30～34歲,0,南投縣
8胎,女,35～39歲,2,南投縣
8胎,女,40～44歲,0,南投縣
8胎,女,45～49歲,0,南投縣
8胎,女,50歲以上,0,南投縣
8胎,女,未滿15歲,0,南投縣
8胎,男,15～19歲,0,南投縣
8胎,男,20～24歲,0,南投縣
8胎,男,25～29歲,0,南投縣
8胎,男,30～34歲,1,南投縣
8胎,男,35～39歲,1,南投縣
8胎,男,40～44歲,0,南投縣
8胎,男,45～49歲,0,南投縣
8胎,男,50歲以上,0,南投縣
8胎,男,未滿15歲,0,南投縣
9胎以上,女,15～19歲,0,南投縣
9胎以上,女,20～24歲,0,南投縣
9胎以上,女,25～29歲,0,南投縣
9胎以上,女,30～34歲,0,南投縣
9胎以上,女,35～39歲,1,南投縣
9胎以上,女,40～44歲,1,南投縣
9胎以上,女,45～49歲,0,南投縣
9胎以上,女,50歲以上,0,南投縣
9胎以上,女,未滿15歲,0,南投縣
9胎以上,男,15～19歲,0,南投縣
9胎以上,男,20～24歲,0,南投縣
9胎以上,男,25～29歲,0,南投縣
9胎以上,男,30～34歲,0,南投縣
9胎以上,男,35～39歲,1,南投縣
9胎以上,男,40～44歲,0,南投縣
9胎以上,男,45～49歲,0,南投縣
9胎以上,男,50歲以上,0,南投縣
9胎以上,男,未滿15歲,0,南投縣
1胎,女,15～19歲,38,雲林縣
1胎,女,20～24歲,153,雲林縣
1胎,女,25～29歲,319,雲林縣
1胎,女,30～34歲,279,雲林縣
1胎,女,35～39歲,136,雲林縣
1胎,女,40～44歲,28,雲林縣
1胎,女,45～49歲,2,雲林縣
1胎,女,50歲以上,0,雲林縣
1胎,女,未滿15歲,0,雲林縣
1胎,男,15～19歲,36,雲林縣
1胎,男,20～24歲,198,雲林縣
1胎,男,25～29歲,316,雲林縣
1胎,男,30～34歲,311,雲林縣
1胎,男,35～39歲,158,雲林縣
1胎,男,40～44歲,27,雲林縣
1胎,男,45～49歲,2,雲林縣
1胎,男,50歲以上,0,雲林縣
1胎,男,未滿15歲,0,雲林縣
2胎,女,15～19歲,13,雲林縣
2胎,女,20～24歲,76,雲林縣
2胎,女,25～29歲,166,雲林縣
2胎,女,30～34歲,303,雲林縣
2胎,女,35～39歲,178,雲林縣
2胎,女,40～44歲,23,雲林縣
2胎,女,45～49歲,0,雲林縣
2胎,女,50歲以上,0,雲林縣
2胎,女,未滿15歲,0,雲林縣
2胎,男,15～19歲,9,雲林縣
2胎,男,20～24歲,85,雲林縣
2胎,男,25～29歲,230,雲林縣
2胎,男,30～34歲,290,雲林縣
2胎,男,35～39歲,195,雲林縣
2胎,男,40～44歲,42,雲林縣
2胎,男,45～49歲,2,雲林縣
2胎,男,50歲以上,0,雲林縣
2胎,男,未滿15歲,0,雲林縣
3胎,女,15～19歲,0,雲林縣
3胎,女,20～24歲,18,雲林縣
3胎,女,25～29歲,29,雲林縣
3胎,女,30～34歲,78,雲林縣
3胎,女,35～39歲,88,雲林縣
3胎,女,40～44歲,15,雲林縣
3胎,女,45～49歲,0,雲林縣
3胎,女,50歲以上,0,雲林縣
3胎,女,未滿15歲,0,雲林縣
3胎,男,15～19歲,0,雲林縣
3胎,男,20～24歲,19,雲林縣
3胎,男,25～29歲,45,雲林縣
3胎,男,30～34歲,81,雲林縣
3胎,男,35～39歲,93,雲林縣
3胎,男,40～44歲,16,雲林縣
3胎,男,45～49歲,0,雲林縣
3胎,男,50歲以上,0,雲林縣
3胎,男,未滿15歲,0,雲林縣
4胎,女,15～19歲,0,雲林縣
4胎,女,20～24歲,1,雲林縣
4胎,女,25～29歲,4,雲林縣
4胎,女,30～34歲,17,雲林縣
4胎,女,35～39歲,24,雲林縣
4胎,女,40～44歲,8,雲林縣
4胎,女,45～49歲,0,雲林縣
4胎,女,50歲以上,0,雲林縣
4胎,女,未滿15歲,0,雲林縣
4胎,男,15～19歲,0,雲林縣
4胎,男,20～24歲,0,雲林縣
4胎,男,25～29歲,11,雲林縣
4胎,男,30～34歲,28,雲林縣
4胎,男,35～39歲,19,雲林縣
4胎,男,40～44歲,8,雲林縣
4胎,男,45～49歲,1,雲林縣
4胎,男,50歲以上,0,雲林縣
4胎,男,未滿15歲,0,雲林縣
5胎,女,15～19歲,0,雲林縣
5胎,女,20～24歲,0,雲林縣
5胎,女,25～29歲,2,雲林縣
5胎,女,30～34歲,2,雲林縣
5胎,女,35～39歲,4,雲林縣
5胎,女,40～44歲,1,雲林縣
5胎,女,45～49歲,0,雲林縣
5胎,女,50歲以上,0,雲林縣
5胎,女,未滿15歲,0,雲林縣
5胎,男,15～19歲,0,雲林縣
5胎,男,20～24歲,0,雲林縣
5胎,男,25～29歲,3,雲林縣
5胎,男,30～34歲,8,雲林縣
5胎,男,35～39歲,3,雲林縣
5胎,男,40～44歲,1,雲林縣
5胎,男,45～49歲,0,雲林縣
5胎,男,50歲以上,0,雲林縣
5胎,男,未滿15歲,0,雲林縣
6胎,女,15～19歲,0,雲林縣
6胎,女,20～24歲,0,雲林縣
6胎,女,25～29歲,0,雲林縣
6胎,女,30～34歲,1,雲林縣
6胎,女,35～39歲,0,雲林縣
6胎,女,40～44歲,1,雲林縣
6胎,女,45～49歲,0,雲林縣
6胎,女,50歲以上,0,雲林縣
6胎,女,未滿15歲,0,雲林縣
6胎,男,15～19歲,0,雲林縣
6胎,男,20～24歲,0,雲林縣
6胎,男,25～29歲,2,雲林縣
6胎,男,30～34歲,0,雲林縣
6胎,男,35～39歲,1,雲林縣
6胎,男,40～44歲,1,雲林縣
6胎,男,45～49歲,0,雲林縣
6胎,男,50歲以上,0,雲林縣
6胎,男,未滿15歲,0,雲林縣
7胎,女,15～19歲,0,雲林縣
7胎,女,20～24歲,0,雲林縣
7胎,女,25～29歲,0,雲林縣
7胎,女,30～34歲,1,雲林縣
7胎,女,35～39歲,0,雲林縣
7胎,女,40～44歲,0,雲林縣
7胎,女,45～49歲,0,雲林縣
7胎,女,50歲以上,0,雲林縣
7胎,女,未滿15歲,0,雲林縣
7胎,男,15～19歲,0,雲林縣
7胎,男,20～24歲,0,雲林縣
7胎,男,25～29歲,0,雲林縣
7胎,男,30～34歲,2,雲林縣
7胎,男,35～39歲,0,雲林縣
7胎,男,40～44歲,0,雲林縣
7胎,男,45～49歲,0,雲林縣
7胎,男,50歲以上,0,雲林縣
7胎,男,未滿15歲,0,雲林縣
8胎,女,15～19歲,0,雲林縣
8胎,女,20～24歲,0,雲林縣
8胎,女,25～29歲,0,雲林縣
8胎,女,30～34歲,0,雲林縣
8胎,女,35～39歲,0,雲林縣
8胎,女,40～44歲,0,雲林縣
8胎,女,45～49歲,0,雲林縣
8胎,女,50歲以上,0,雲林縣
8胎,女,未滿15歲,0,雲林縣
8胎,男,15～19歲,0,雲林縣
8胎,男,20～24歲,0,雲林縣
8胎,男,25～29歲,0,雲林縣
8胎,男,30～34歲,0,雲林縣
8胎,男,35～39歲,0,雲林縣
8胎,男,40～44歲,0,雲林縣
8胎,男,45～49歲,0,雲林縣
8胎,男,50歲以上,0,雲林縣
8胎,男,未滿15歲,0,雲林縣
9胎以上,女,15～19歲,0,雲林縣
9胎以上,女,20～24歲,0,雲林縣
9胎以上,女,25～29歲,0,雲林縣
9胎以上,女,30～34歲,0,雲林縣
9胎以上,女,35～39歲,0,雲林縣
9胎以上,女,40～44歲,0,雲林縣
9胎以上,女,45～49歲,0,雲林縣
9胎以上,女,50歲以上,0,雲林縣
9胎以上,女,未滿15歲,0,雲林縣
9胎以上,男,15～19歲,0,雲林縣
9胎以上,男,20～24歲,0,雲林縣
9胎以上,男,25～29歲,0,雲林縣
9胎以上,男,30～34歲,0,雲林縣
9胎以上,男,35～39歲,0,雲林縣
9胎以上,男,40～44歲,0,雲林縣
9胎以上,男,45～49歲,0,雲林縣
9胎以上,男,50歲以上,0,雲林縣
9胎以上,男,未滿15歲,0,雲林縣
1胎,女,15～19歲,9,嘉義市
1胎,女,20～24歲,57,嘉義市
1胎,女,25～29歲,121,嘉義市
1胎,女,30～34歲,146,嘉義市
1胎,女,35～39歲,77,嘉義市
1胎,女,40～44歲,20,嘉義市
1胎,女,45～49歲,3,嘉義市
1胎,女,50歲以上,0,嘉義市
1胎,女,未滿15歲,0,嘉義市
1胎,男,15～19歲,10,嘉義市
1胎,男,20～24歲,54,嘉義市
1胎,男,25～29歲,123,嘉義市
1胎,男,30～34歲,162,嘉義市
1胎,男,35～39歲,85,嘉義市
1胎,男,40～44歲,11,嘉義市
1胎,男,45～49歲,1,嘉義市
1胎,男,50歲以上,0,嘉義市
1胎,男,未滿15歲,0,嘉義市
2胎,女,15～19歲,4,嘉義市
2胎,女,20～24歲,17,嘉義市
2胎,女,25～29歲,68,嘉義市
2胎,女,30～34歲,118,嘉義市
2胎,女,35～39歲,71,嘉義市
2胎,女,40～44歲,17,嘉義市
2胎,女,45～49歲,0,嘉義市
2胎,女,50歲以上,1,嘉義市
2胎,女,未滿15歲,0,嘉義市
2胎,男,15～19歲,1,嘉義市
2胎,男,20～24歲,15,嘉義市
2胎,男,25～29歲,70,嘉義市
2胎,男,30～34歲,141,嘉義市
2胎,男,35～39歲,90,嘉義市
2胎,男,40～44歲,19,嘉義市
2胎,男,45～49歲,0,嘉義市
2胎,男,50歲以上,0,嘉義市
2胎,男,未滿15歲,0,嘉義市
3胎,女,15～19歲,0,嘉義市
3胎,女,20～24歲,5,嘉義市
3胎,女,25～29歲,17,嘉義市
3胎,女,30～34歲,23,嘉義市
3胎,女,35～39歲,29,嘉義市
3胎,女,40～44歲,6,嘉義市
3胎,女,45～49歲,1,嘉義市
3胎,女,50歲以上,0,嘉義市
3胎,女,未滿15歲,0,嘉義市
3胎,男,15～19歲,1,嘉義市
3胎,男,20～24歲,4,嘉義市
3胎,男,25～29歲,12,嘉義市
3胎,男,30～34歲,30,嘉義市
3胎,男,35～39歲,36,嘉義市
3胎,男,40～44歲,8,嘉義市
3胎,男,45～49歲,0,嘉義市
3胎,男,50歲以上,0,嘉義市
3胎,男,未滿15歲,0,嘉義市
4胎,女,15～19歲,0,嘉義市
4胎,女,20～24歲,1,嘉義市
4胎,女,25～29歲,1,嘉義市
4胎,女,30～34歲,2,嘉義市
4胎,女,35～39歲,3,嘉義市
4胎,女,40～44歲,1,嘉義市
4胎,女,45～49歲,0,嘉義市
4胎,女,50歲以上,0,嘉義市
4胎,女,未滿15歲,0,嘉義市
4胎,男,15～19歲,0,嘉義市
4胎,男,20～24歲,0,嘉義市
4胎,男,25～29歲,1,嘉義市
4胎,男,30～34歲,10,嘉義市
4胎,男,35～39歲,3,嘉義市
4胎,男,40～44歲,3,嘉義市
4胎,男,45～49歲,1,嘉義市
4胎,男,50歲以上,0,嘉義市
4胎,男,未滿15歲,0,嘉義市
5胎,女,15～19歲,0,嘉義市
5胎,女,20～24歲,0,嘉義市
5胎,女,25～29歲,0,嘉義市
5胎,女,30～34歲,0,嘉義市
5胎,女,35～39歲,2,嘉義市
5胎,女,40～44歲,2,嘉義市
5胎,女,45～49歲,1,嘉義市
5胎,女,50歲以上,0,嘉義市
5胎,女,未滿15歲,0,嘉義市
5胎,男,15～19歲,0,嘉義市
5胎,男,20～24歲,0,嘉義市
5胎,男,25～29歲,0,嘉義市
5胎,男,30～34歲,0,嘉義市
5胎,男,35～39歲,4,嘉義市
5胎,男,40～44歲,0,嘉義市
5胎,男,45～49歲,0,嘉義市
5胎,男,50歲以上,0,嘉義市
5胎,男,未滿15歲,0,嘉義市
6胎,女,15～19歲,0,嘉義市
6胎,女,20～24歲,0,嘉義市
6胎,女,25～29歲,0,嘉義市
6胎,女,30～34歲,0,嘉義市
6胎,女,35～39歲,2,嘉義市
6胎,女,40～44歲,0,嘉義市
6胎,女,45～49歲,0,嘉義市
6胎,女,50歲以上,0,嘉義市
6胎,女,未滿15歲,0,嘉義市
6胎,男,15～19歲,0,嘉義市
6胎,男,20～24歲,0,嘉義市
6胎,男,25～29歲,0,嘉義市
6胎,男,30～34歲,0,嘉義市
6胎,男,35～39歲,1,嘉義市
6胎,男,40～44歲,0,嘉義市
6胎,男,45～49歲,0,嘉義市
6胎,男,50歲以上,0,嘉義市
6胎,男,未滿15歲,0,嘉義市
7胎,女,15～19歲,0,嘉義市
7胎,女,20～24歲,0,嘉義市
7胎,女,25～29歲,0,嘉義市
7胎,女,30～34歲,0,嘉義市
7胎,女,35～39歲,0,嘉義市
7胎,女,40～44歲,0,嘉義市
7胎,女,45～49歲,0,嘉義市
7胎,女,50歲以上,0,嘉義市
7胎,女,未滿15歲,0,嘉義市
7胎,男,15～19歲,0,嘉義市
7胎,男,20～24歲,0,嘉義市
7胎,男,25～29歲,0,嘉義市
7胎,男,30～34歲,0,嘉義市
7胎,男,35～39歲,0,嘉義市
7胎,男,40～44歲,0,嘉義市
7胎,男,45～49歲,0,嘉義市
7胎,男,50歲以上,0,嘉義市
7胎,男,未滿15歲,0,嘉義市
8胎,女,15～19歲,0,嘉義市
8胎,女,20～24歲,0,嘉義市
8胎,女,25～29歲,0,嘉義市
8胎,女,30～34歲,0,嘉義市
8胎,女,35～39歲,0,嘉義市
8胎,女,40～44歲,0,嘉義市
8胎,女,45～49歲,0,嘉義市
8胎,女,50歲以上,0,嘉義市
8胎,女,未滿15歲,0,嘉義市
8胎,男,15～19歲,0,嘉義市
8胎,男,20～24歲,0,嘉義市
8胎,男,25～29歲,0,嘉義市
8胎,男,30～34歲,1,嘉義市
8胎,男,35～39歲,0,嘉義市
8胎,男,40～44歲,0,嘉義市
8胎,男,45～49歲,0,嘉義市
8胎,男,50歲以上,0,嘉義市
8胎,男,未滿15歲,0,嘉義市
9胎以上,女,15～19歲,0,嘉義市
9胎以上,女,20～24歲,0,嘉義市
9胎以上,女,25～29歲,0,嘉義市
9胎以上,女,30～34歲,0,嘉義市
9胎以上,女,35～39歲,0,嘉義市
9胎以上,女,40～44歲,0,嘉義市
9胎以上,女,45～49歲,0,嘉義市
9胎以上,女,50歲以上,0,嘉義市
9胎以上,女,未滿15歲,0,嘉義市
9胎以上,男,15～19歲,0,嘉義市
9胎以上,男,20～24歲,0,嘉義市
9胎以上,男,25～29歲,0,嘉義市
9胎以上,男,30～34歲,0,嘉義市
9胎以上,男,35～39歲,0,嘉義市
9胎以上,男,40～44歲,0,嘉義市
9胎以上,男,45～49歲,0,嘉義市
9胎以上,男,50歲以上,0,嘉義市
9胎以上,男,未滿15歲,0,嘉義市
1胎,女,15～19歲,28,嘉義縣
1胎,女,20～24歲,134,嘉義縣
1胎,女,25～29歲,250,嘉義縣
1胎,女,30～34歲,208,嘉義縣
1胎,女,35～39歲,107,嘉義縣
1胎,女,40～44歲,14,嘉義縣
1胎,女,45～49歲,3,嘉義縣
1胎,女,50歲以上,0,嘉義縣
1胎,女,未滿15歲,0,嘉義縣
1胎,男,15～19歲,25,嘉義縣
1胎,男,20～24歲,135,嘉義縣
1胎,男,25～29歲,265,嘉義縣
1胎,男,30～34歲,232,嘉義縣
1胎,男,35～39歲,131,嘉義縣
1胎,男,40～44歲,19,嘉義縣
1胎,男,45～49歲,3,嘉義縣
1胎,男,50歲以上,0,嘉義縣
1胎,男,未滿15歲,0,嘉義縣
2胎,女,15～19歲,3,嘉義縣
2胎,女,20～24歲,54,嘉義縣
2胎,女,25～29歲,123,嘉義縣
2胎,女,30～34歲,162,嘉義縣
2胎,女,35～39歲,109,嘉義縣
2胎,女,40～44歲,13,嘉義縣
2胎,女,45～49歲,4,嘉義縣
2胎,女,50歲以上,0,嘉義縣
2胎,女,未滿15歲,0,嘉義縣
2胎,男,15～19歲,4,嘉義縣
2胎,男,20～24歲,72,嘉義縣
2胎,男,25～29歲,125,嘉義縣
2胎,男,30～34歲,171,嘉義縣
2胎,男,35～39歲,127,嘉義縣
2胎,男,40～44歲,12,嘉義縣
2胎,男,45～49歲,0,嘉義縣
2胎,男,50歲以上,0,嘉義縣
2胎,男,未滿15歲,0,嘉義縣
3胎,女,15～19歲,0,嘉義縣
3胎,女,20～24歲,20,嘉義縣
3胎,女,25～29歲,40,嘉義縣
3胎,女,30～34歲,55,嘉義縣
3胎,女,35～39歲,49,嘉義縣
3胎,女,40～44歲,9,嘉義縣
3胎,女,45～49歲,0,嘉義縣
3胎,女,50歲以上,0,嘉義縣
3胎,女,未滿15歲,0,嘉義縣
3胎,男,15～19歲,1,嘉義縣
3胎,男,20～24歲,8,嘉義縣
3胎,男,25～29歲,25,嘉義縣
3胎,男,30～34歲,57,嘉義縣
3胎,男,35～39歲,56,嘉義縣
3胎,男,40～44歲,17,嘉義縣
3胎,男,45～49歲,2,嘉義縣
3胎,男,50歲以上,0,嘉義縣
3胎,男,未滿15歲,0,嘉義縣
4胎,女,15～19歲,0,嘉義縣
4胎,女,20～24歲,1,嘉義縣
4胎,女,25～29歲,7,嘉義縣
4胎,女,30～34歲,7,嘉義縣
4胎,女,35～39歲,14,嘉義縣
4胎,女,40～44歲,0,嘉義縣
4胎,女,45～49歲,0,嘉義縣
4胎,女,50歲以上,0,嘉義縣
4胎,女,未滿15歲,0,嘉義縣
4胎,男,15～19歲,0,嘉義縣
4胎,男,20～24歲,2,嘉義縣
4胎,男,25～29歲,5,嘉義縣
4胎,男,30～34歲,7,嘉義縣
4胎,男,35～39歲,14,嘉義縣
4胎,男,40～44歲,7,嘉義縣
4胎,男,45～49歲,0,嘉義縣
4胎,男,50歲以上,1,嘉義縣
4胎,男,未滿15歲,0,嘉義縣
5胎,女,15～19歲,0,嘉義縣
5胎,女,20～24歲,0,嘉義縣
5胎,女,25～29歲,0,嘉義縣
5胎,女,30～34歲,3,嘉義縣
5胎,女,35～39歲,0,嘉義縣
5胎,女,40～44歲,0,嘉義縣
5胎,女,45～49歲,1,嘉義縣
5胎,女,50歲以上,0,嘉義縣
5胎,女,未滿15歲,0,嘉義縣
5胎,男,15～19歲,0,嘉義縣
5胎,男,20～24歲,0,嘉義縣
5胎,男,25～29歲,0,嘉義縣
5胎,男,30～34歲,2,嘉義縣
5胎,男,35～39歲,5,嘉義縣
5胎,男,40～44歲,1,嘉義縣
5胎,男,45～49歲,0,嘉義縣
5胎,男,50歲以上,0,嘉義縣
5胎,男,未滿15歲,0,嘉義縣
6胎,女,15～19歲,0,嘉義縣
6胎,女,20～24歲,0,嘉義縣
6胎,女,25～29歲,0,嘉義縣
6胎,女,30～34歲,1,嘉義縣
6胎,女,35～39歲,4,嘉義縣
6胎,女,40～44歲,0,嘉義縣
6胎,女,45～49歲,0,嘉義縣
6胎,女,50歲以上,0,嘉義縣
6胎,女,未滿15歲,0,嘉義縣
6胎,男,15～19歲,0,嘉義縣
6胎,男,20～24歲,0,嘉義縣
6胎,男,25～29歲,0,嘉義縣
6胎,男,30～34歲,0,嘉義縣
6胎,男,35～39歲,3,嘉義縣
6胎,男,40～44歲,1,嘉義縣
6胎,男,45～49歲,0,嘉義縣
6胎,男,50歲以上,0,嘉義縣
6胎,男,未滿15歲,0,嘉義縣
7胎,女,15～19歲,0,嘉義縣
7胎,女,20～24歲,0,嘉義縣
7胎,女,25～29歲,1,嘉義縣
7胎,女,30～34歲,0,嘉義縣
7胎,女,35～39歲,1,嘉義縣
7胎,女,40～44歲,0,嘉義縣
7胎,女,45～49歲,0,嘉義縣
7胎,女,50歲以上,0,嘉義縣
7胎,女,未滿15歲,0,嘉義縣
7胎,男,15～19歲,0,嘉義縣
7胎,男,20～24歲,0,嘉義縣
7胎,男,25～29歲,0,嘉義縣
7胎,男,30～34歲,1,嘉義縣
7胎,男,35～39歲,3,嘉義縣
7胎,男,40～44歲,1,嘉義縣
7胎,男,45～49歲,0,嘉義縣
7胎,男,50歲以上,0,嘉義縣
7胎,男,未滿15歲,0,嘉義縣
8胎,女,15～19歲,0,嘉義縣
8胎,女,20～24歲,0,嘉義縣
8胎,女,25～29歲,0,嘉義縣
8胎,女,30～34歲,0,嘉義縣
8胎,女,35～39歲,0,嘉義縣
8胎,女,40～44歲,0,嘉義縣
8胎,女,45～49歲,0,嘉義縣
8胎,女,50歲以上,0,嘉義縣
8胎,女,未滿15歲,0,嘉義縣
8胎,男,15～19歲,0,嘉義縣
8胎,男,20～24歲,0,嘉義縣
8胎,男,25～29歲,0,嘉義縣
8胎,男,30～34歲,0,嘉義縣
8胎,男,35～39歲,0,嘉義縣
8胎,男,40～44歲,0,嘉義縣
8胎,男,45～49歲,0,嘉義縣
8胎,男,50歲以上,0,嘉義縣
8胎,男,未滿15歲,0,嘉義縣
9胎以上,女,15～19歲,0,嘉義縣
9胎以上,女,20～24歲,0,嘉義縣
9胎以上,女,25～29歲,0,嘉義縣
9胎以上,女,30～34歲,0,嘉義縣
9胎以上,女,35～39歲,0,嘉義縣
9胎以上,女,40～44歲,0,嘉義縣
9胎以上,女,45～49歲,0,嘉義縣
9胎以上,女,50歲以上,0,嘉義縣
9胎以上,女,未滿15歲,0,嘉義縣
9胎以上,男,15～19歲,0,嘉義縣
9胎以上,男,20～24歲,0,嘉義縣
9胎以上,男,25～29歲,0,嘉義縣
9胎以上,男,30～34歲,0,嘉義縣
9胎以上,男,35～39歲,1,嘉義縣
9胎以上,男,40～44歲,0,嘉義縣
9胎以上,男,45～49歲,0,嘉義縣
9胎以上,男,50歲以上,0,嘉義縣
9胎以上,男,未滿15歲,0,嘉義縣
1胎,女,15～19歲,57,臺南市
1胎,女,20～24歲,295,臺南市
1胎,女,25～29歲,752,臺南市
1胎,女,30～34歲,1058,臺南市
1胎,女,35～39歲,515,臺南市
1胎,女,40～44歲,110,臺南市
1胎,女,45～49歲,3,臺南市
