,birth_order,birth_sex,mother_age,birth_count,country,time
883,5胎,女,20～24歲,1,新竹縣,107
884,5胎,女,25～29歲,1,新竹縣,107
885,5胎,女,30～34歲,1,新竹縣,107
886,5胎,女,35～39歲,6,新竹縣,107
887,5胎,女,40～44歲,3,新竹縣,107
888,5胎,女,45～49歲,1,新竹縣,107
889,5胎,女,50歲以上,0,新竹縣,107
890,5胎,女,未滿15歲,0,新竹縣,107
891,5胎,男,15～19歲,0,新竹縣,107
892,5胎,男,20～24歲,0,新竹縣,107
893,5胎,男,25～29歲,1,新竹縣,107
894,5胎,男,30～34歲,5,新竹縣,107
895,5胎,男,35～39歲,3,新竹縣,107
896,5胎,男,40～44歲,3,新竹縣,107
897,5胎,男,45～49歲,0,新竹縣,107
898,5胎,男,50歲以上,0,新竹縣,107
899,5胎,男,未滿15歲,0,新竹縣,107
900,6胎,女,15～19歲,0,新竹縣,107
901,6胎,女,20～24歲,1,新竹縣,107
902,6胎,女,25～29歲,2,新竹縣,107
903,6胎,女,30～34歲,0,新竹縣,107
904,6胎,女,35～39歲,3,新竹縣,107
905,6胎,女,40～44歲,1,新竹縣,107
906,6胎,女,45～49歲,1,新竹縣,107
907,6胎,女,50歲以上,0,新竹縣,107
908,6胎,女,未滿15歲,0,新竹縣,107
909,6胎,男,15～19歲,0,新竹縣,107
910,6胎,男,20～24歲,0,新竹縣,107
911,6胎,男,25～29歲,2,新竹縣,107
912,6胎,男,30～34歲,1,新竹縣,107
913,6胎,男,35～39歲,1,新竹縣,107
914,6胎,男,40～44歲,0,新竹縣,107
915,6胎,男,45～49歲,0,新竹縣,107
916,6胎,男,50歲以上,0,新竹縣,107
917,6胎,男,未滿15歲,0,新竹縣,107
918,7胎,女,15～19歲,0,新竹縣,107
919,7胎,女,20～24歲,0,新竹縣,107
920,7胎,女,25～29歲,0,新竹縣,107
921,7胎,女,30～34歲,1,新竹縣,107
922,7胎,女,35～39歲,0,新竹縣,107
923,7胎,女,40～44歲,0,新竹縣,107
924,7胎,女,45～49歲,0,新竹縣,107
925,7胎,女,50歲以上,0,新竹縣,107
926,7胎,女,未滿15歲,0,新竹縣,107
927,7胎,男,15～19歲,0,新竹縣,107
928,7胎,男,20～24歲,0,新竹縣,107
929,7胎,男,25～29歲,0,新竹縣,107
930,7胎,男,30～34歲,0,新竹縣,107
931,7胎,男,35～39歲,1,新竹縣,107
932,7胎,男,40～44歲,1,新竹縣,107
933,7胎,男,45～49歲,0,新竹縣,107
934,7胎,男,50歲以上,0,新竹縣,107
935,7胎,男,未滿15歲,0,新竹縣,107
936,8胎,女,15～19歲,0,新竹縣,107
937,8胎,女,20～24歲,0,新竹縣,107
938,8胎,女,25～29歲,0,新竹縣,107
939,8胎,女,30～34歲,0,新竹縣,107
940,8胎,女,35～39歲,0,新竹縣,107
941,8胎,女,40～44歲,0,新竹縣,107
942,8胎,女,45～49歲,0,新竹縣,107
943,8胎,女,50歲以上,0,新竹縣,107
944,8胎,女,未滿15歲,0,新竹縣,107
945,8胎,男,15～19歲,0,新竹縣,107
946,8胎,男,20～24歲,0,新竹縣,107
947,8胎,男,25～29歲,0,新竹縣,107
948,8胎,男,30～34歲,0,新竹縣,107
949,8胎,男,35～39歲,0,新竹縣,107
950,8胎,男,40～44歲,0,新竹縣,107
951,8胎,男,45～49歲,0,新竹縣,107
952,8胎,男,50歲以上,0,新竹縣,107
953,8胎,男,未滿15歲,0,新竹縣,107
954,9胎以上,女,15～19歲,0,新竹縣,107
955,9胎以上,女,20～24歲,0,新竹縣,107
956,9胎以上,女,25～29歲,0,新竹縣,107
957,9胎以上,女,30～34歲,0,新竹縣,107
958,9胎以上,女,35～39歲,1,新竹縣,107
959,9胎以上,女,40～44歲,1,新竹縣,107
960,9胎以上,女,45～49歲,0,新竹縣,107
961,9胎以上,女,50歲以上,0,新竹縣,107
962,9胎以上,女,未滿15歲,0,新竹縣,107
963,9胎以上,男,15～19歲,0,新竹縣,107
964,9胎以上,男,20～24歲,0,新竹縣,107
965,9胎以上,男,25～29歲,0,新竹縣,107
966,9胎以上,男,30～34歲,0,新竹縣,107
967,9胎以上,男,35～39歲,1,新竹縣,107
968,9胎以上,男,40～44歲,0,新竹縣,107
969,9胎以上,男,45～49歲,0,新竹縣,107
970,9胎以上,男,50歲以上,0,新竹縣,107
971,9胎以上,男,未滿15歲,0,新竹縣,107
972,1胎,女,15～19歲,29,苗栗縣,107
973,1胎,女,20～24歲,116,苗栗縣,107
974,1胎,女,25～29歲,234,苗栗縣,107
975,1胎,女,30～34歲,244,苗栗縣,107
976,1胎,女,35～39歲,99,苗栗縣,107
977,1胎,女,40～44歲,17,苗栗縣,107
978,1胎,女,45～49歲,2,苗栗縣,107
979,1胎,女,50歲以上,0,苗栗縣,107
980,1胎,女,未滿15歲,0,苗栗縣,107
981,1胎,男,15～19歲,30,苗栗縣,107
982,1胎,男,20～24歲,148,苗栗縣,107
983,1胎,男,25～29歲,247,苗栗縣,107
984,1胎,男,30～34歲,231,苗栗縣,107
985,1胎,男,35～39歲,106,苗栗縣,107
986,1胎,男,40～44歲,18,苗栗縣,107
987,1胎,男,45～49歲,0,苗栗縣,107
988,1胎,男,50歲以上,0,苗栗縣,107
989,1胎,男,未滿15歲,0,苗栗縣,107
990,2胎,女,15～19歲,4,苗栗縣,107
991,2胎,女,20～24歲,80,苗栗縣,107
992,2胎,女,25～29歲,162,苗栗縣,107
993,2胎,女,30～34歲,225,苗栗縣,107
994,2胎,女,35～39歲,162,苗栗縣,107
995,2胎,女,40～44歲,25,苗栗縣,107
996,2胎,女,45～49歲,0,苗栗縣,107
997,2胎,女,50歲以上,0,苗栗縣,107
998,2胎,女,未滿15歲,0,苗栗縣,107
999,2胎,男,15～19歲,2,苗栗縣,107
1000,2胎,男,20～24歲,68,苗栗縣,107
1001,2胎,男,25～29歲,167,苗栗縣,107
1002,2胎,男,30～34歲,256,苗栗縣,107
1003,2胎,男,35～39歲,135,苗栗縣,107
1004,2胎,男,40～44歲,22,苗栗縣,107
1005,2胎,男,45～49歲,0,苗栗縣,107
1006,2胎,男,50歲以上,1,苗栗縣,107
1007,2胎,男,未滿15歲,0,苗栗縣,107
1008,3胎,女,15～19歲,0,苗栗縣,107
1009,3胎,女,20～24歲,8,苗栗縣,107
1010,3胎,女,25～29歲,48,苗栗縣,107
1011,3胎,女,30～34歲,75,苗栗縣,107
1012,3胎,女,35～39歲,68,苗栗縣,107
1013,3胎,女,40～44歲,14,苗栗縣,107
1014,3胎,女,45～49歲,2,苗栗縣,107
1015,3胎,女,50歲以上,0,苗栗縣,107
1016,3胎,女,未滿15歲,0,苗栗縣,107
1017,3胎,男,15～19歲,2,苗栗縣,107
1018,3胎,男,20～24歲,12,苗栗縣,107
1019,3胎,男,25～29歲,41,苗栗縣,107
1020,3胎,男,30～34歲,61,苗栗縣,107
1021,3胎,男,35～39歲,64,苗栗縣,107
1022,3胎,男,40～44歲,12,苗栗縣,107
1023,3胎,男,45～49歲,0,苗栗縣,107
1024,3胎,男,50歲以上,0,苗栗縣,107
1025,3胎,男,未滿15歲,0,苗栗縣,107
1026,4胎,女,15～19歲,0,苗栗縣,107
1027,4胎,女,20～24歲,1,苗栗縣,107
1028,4胎,女,25～29歲,6,苗栗縣,107
1029,4胎,女,30～34歲,12,苗栗縣,107
1030,4胎,女,35～39歲,13,苗栗縣,107
1031,4胎,女,40～44歲,2,苗栗縣,107
1032,4胎,女,45～49歲,0,苗栗縣,107
1033,4胎,女,50歲以上,0,苗栗縣,107
1034,4胎,女,未滿15歲,0,苗栗縣,107
1035,4胎,男,15～19歲,0,苗栗縣,107
1036,4胎,男,20～24歲,0,苗栗縣,107
1037,4胎,男,25～29歲,5,苗栗縣,107
1038,4胎,男,30～34歲,21,苗栗縣,107
1039,4胎,男,35～39歲,10,苗栗縣,107
1040,4胎,男,40～44歲,4,苗栗縣,107
1041,4胎,男,45～49歲,0,苗栗縣,107
1042,4胎,男,50歲以上,0,苗栗縣,107
1043,4胎,男,未滿15歲,0,苗栗縣,107
1044,5胎,女,15～19歲,0,苗栗縣,107
1045,5胎,女,20～24歲,0,苗栗縣,107
1046,5胎,女,25～29歲,0,苗栗縣,107
1047,5胎,女,30～34歲,7,苗栗縣,107
1048,5胎,女,35～39歲,4,苗栗縣,107
1049,5胎,女,40～44歲,1,苗栗縣,107
1050,5胎,女,45～49歲,0,苗栗縣,107
1051,5胎,女,50歲以上,0,苗栗縣,107
1052,5胎,女,未滿15歲,0,苗栗縣,107
1053,5胎,男,15～19歲,0,苗栗縣,107
1054,5胎,男,20～24歲,0,苗栗縣,107
1055,5胎,男,25～29歲,2,苗栗縣,107
1056,5胎,男,30～34歲,6,苗栗縣,107
1057,5胎,男,35～39歲,7,苗栗縣,107
1058,5胎,男,40～44歲,1,苗栗縣,107
1059,5胎,男,45～49歲,0,苗栗縣,107
1060,5胎,男,50歲以上,0,苗栗縣,107
1061,5胎,男,未滿15歲,0,苗栗縣,107
1062,6胎,女,15～19歲,0,苗栗縣,107
1063,6胎,女,20～24歲,0,苗栗縣,107
1064,6胎,女,25～29歲,0,苗栗縣,107
1065,6胎,女,30～34歲,0,苗栗縣,107
1066,6胎,女,35～39歲,0,苗栗縣,107
1067,6胎,女,40～44歲,0,苗栗縣,107
1068,6胎,女,45～49歲,0,苗栗縣,107
1069,6胎,女,50歲以上,0,苗栗縣,107
1070,6胎,女,未滿15歲,0,苗栗縣,107
1071,6胎,男,15～19歲,0,苗栗縣,107
1072,6胎,男,20～24歲,1,苗栗縣,107
1073,6胎,男,25～29歲,0,苗栗縣,107
1074,6胎,男,30～34歲,0,苗栗縣,107
1075,6胎,男,35～39歲,1,苗栗縣,107
1076,6胎,男,40～44歲,0,苗栗縣,107
1077,6胎,男,45～49歲,0,苗栗縣,107
1078,6胎,男,50歲以上,0,苗栗縣,107
1079,6胎,男,未滿15歲,0,苗栗縣,107
1080,7胎,女,15～19歲,0,苗栗縣,107
1081,7胎,女,20～24歲,0,苗栗縣,107
1082,7胎,女,25～29歲,0,苗栗縣,107
1083,7胎,女,30～34歲,1,苗栗縣,107
1084,7胎,女,35～39歲,1,苗栗縣,107
1085,7胎,女,40～44歲,0,苗栗縣,107
1086,7胎,女,45～49歲,0,苗栗縣,107
1087,7胎,女,50歲以上,0,苗栗縣,107
1088,7胎,女,未滿15歲,0,苗栗縣,107
1089,7胎,男,15～19歲,0,苗栗縣,107
1090,7胎,男,20～24歲,0,苗栗縣,107
1091,7胎,男,25～29歲,0,苗栗縣,107
1092,7胎,男,30～34歲,0,苗栗縣,107
1093,7胎,男,35～39歲,1,苗栗縣,107
1094,7胎,男,40～44歲,0,苗栗縣,107
1095,7胎,男,45～49歲,0,苗栗縣,107
1096,7胎,男,50歲以上,0,苗栗縣,107
1097,7胎,男,未滿15歲,0,苗栗縣,107
1098,8胎,女,15～19歲,0,苗栗縣,107
1099,8胎,女,20～24歲,0,苗栗縣,107
1100,8胎,女,25～29歲,0,苗栗縣,107
1101,8胎,女,30～34歲,0,苗栗縣,107
1102,8胎,女,35～39歲,1,苗栗縣,107
1103,8胎,女,40～44歲,0,苗栗縣,107
1104,8胎,女,45～49歲,0,苗栗縣,107
1105,8胎,女,50歲以上,0,苗栗縣,107
1106,8胎,女,未滿15歲,0,苗栗縣,107
1107,8胎,男,15～19歲,0,苗栗縣,107
1108,8胎,男,20～24歲,0,苗栗縣,107
1109,8胎,男,25～29歲,0,苗栗縣,107
1110,8胎,男,30～34歲,1,苗栗縣,107
1111,8胎,男,35～39歲,0,苗栗縣,107
1112,8胎,男,40～44歲,0,苗栗縣,107
1113,8胎,男,45～49歲,0,苗栗縣,107
1114,8胎,男,50歲以上,0,苗栗縣,107
1115,8胎,男,未滿15歲,0,苗栗縣,107
1116,9胎以上,女,15～19歲,0,苗栗縣,107
1117,9胎以上,女,20～24歲,0,苗栗縣,107
1118,9胎以上,女,25～29歲,0,苗栗縣,107
1119,9胎以上,女,30～34歲,0,苗栗縣,107
1120,9胎以上,女,35～39歲,0,苗栗縣,107
1121,9胎以上,女,40～44歲,0,苗栗縣,107
1122,9胎以上,女,45～49歲,0,苗栗縣,107
1123,9胎以上,女,50歲以上,0,苗栗縣,107
1124,9胎以上,女,未滿15歲,0,苗栗縣,107
1125,9胎以上,男,15～19歲,0,苗栗縣,107
1126,9胎以上,男,20～24歲,0,苗栗縣,107
1127,9胎以上,男,25～29歲,0,苗栗縣,107
1128,9胎以上,男,30～34歲,0,苗栗縣,107
1129,9胎以上,男,35～39歲,0,苗栗縣,107
1130,9胎以上,男,40～44歲,0,苗栗縣,107
1131,9胎以上,男,45～49歲,0,苗栗縣,107
1132,9胎以上,男,50歲以上,0,苗栗縣,107
1133,9胎以上,男,未滿15歲,0,苗栗縣,107
1134,1胎,女,15～19歲,113,臺中市,107
1135,1胎,女,20～24歲,601,臺中市,107
1136,1胎,女,25～29歲,1732,臺中市,107
1137,1胎,女,30～34歲,2052,臺中市,107
1138,1胎,女,35～39歲,945,臺中市,107
1139,1胎,女,40～44歲,134,臺中市,107
1140,1胎,女,45～49歲,9,臺中市,107
1141,1胎,女,50歲以上,0,臺中市,107
1142,1胎,女,未滿15歲,0,臺中市,107
1143,1胎,男,15～19歲,125,臺中市,107
1144,1胎,男,20～24歲,650,臺中市,107
1145,1胎,男,25～29歲,1803,臺中市,107
1146,1胎,男,30～34歲,2136,臺中市,107
1147,1胎,男,35～39歲,1008,臺中市,107
1148,1胎,男,40～44歲,181,臺中市,107
1149,1胎,男,45～49歲,10,臺中市,107
1150,1胎,男,50歲以上,0,臺中市,107
1151,1胎,男,未滿15歲,1,臺中市,107
1152,2胎,女,15～19歲,17,臺中市,107
1153,2胎,女,20～24歲,262,臺中市,107
1154,2胎,女,25～29歲,821,臺中市,107
1155,2胎,女,30～34歲,1616,臺中市,107
1156,2胎,女,35～39歲,1192,臺中市,107
1157,2胎,女,40～44歲,159,臺中市,107
1158,2胎,女,45～49歲,3,臺中市,107
1159,2胎,女,50歲以上,0,臺中市,107
1160,2胎,女,未滿15歲,0,臺中市,107
1161,2胎,男,15～19歲,20,臺中市,107
1162,2胎,男,20～24歲,220,臺中市,107
1163,2胎,男,25～29歲,888,臺中市,107
1164,2胎,男,30～34歲,1797,臺中市,107
1165,2胎,男,35～39歲,1213,臺中市,107
1166,2胎,男,40～44歲,160,臺中市,107
1167,2胎,男,45～49歲,8,臺中市,107
1168,2胎,男,50歲以上,0,臺中市,107
1169,2胎,男,未滿15歲,0,臺中市,107
1170,3胎,女,15～19歲,1,臺中市,107
1171,3胎,女,20～24歲,44,臺中市,107
1172,3胎,女,25～29歲,156,臺中市,107
1173,3胎,女,30～34歲,371,臺中市,107
1174,3胎,女,35～39歲,389,臺中市,107
1175,3胎,女,40～44歲,110,臺中市,107
1176,3胎,女,45～49歲,2,臺中市,107
1177,3胎,女,50歲以上,1,臺中市,107
1178,3胎,女,未滿15歲,0,臺中市,107
1179,3胎,男,15～19歲,1,臺中市,107
1180,3胎,男,20～24歲,47,臺中市,107
1181,3胎,男,25～29歲,157,臺中市,107
1182,3胎,男,30～34歲,409,臺中市,107
1183,3胎,男,35～39歲,422,臺中市,107
1184,3胎,男,40～44歲,106,臺中市,107
1185,3胎,男,45～49歲,3,臺中市,107
1186,3胎,男,50歲以上,0,臺中市,107
1187,3胎,男,未滿15歲,0,臺中市,107
1188,4胎,女,15～19歲,0,臺中市,107
1189,4胎,女,20～24歲,8,臺中市,107
1190,4胎,女,25～29歲,23,臺中市,107
1191,4胎,女,30～34歲,68,臺中市,107
1192,4胎,女,35～39歲,73,臺中市,107
1193,4胎,女,40～44歲,26,臺中市,107
1194,4胎,女,45～49歲,1,臺中市,107
1195,4胎,女,50歲以上,0,臺中市,107
1196,4胎,女,未滿15歲,0,臺中市,107
1197,4胎,男,15～19歲,0,臺中市,107
1198,4胎,男,20～24歲,10,臺中市,107
1199,4胎,男,25～29歲,30,臺中市,107
1200,4胎,男,30～34歲,54,臺中市,107
1201,4胎,男,35～39歲,92,臺中市,107
1202,4胎,男,40～44歲,32,臺中市,107
1203,4胎,男,45～49歲,4,臺中市,107
1204,4胎,男,50歲以上,0,臺中市,107
1205,4胎,男,未滿15歲,0,臺中市,107
1206,5胎,女,15～19歲,0,臺中市,107
1207,5胎,女,20～24歲,1,臺中市,107
1208,5胎,女,25～29歲,5,臺中市,107
1209,5胎,女,30～34歲,11,臺中市,107
1210,5胎,女,35～39歲,18,臺中市,107
1211,5胎,女,40～44歲,4,臺中市,107
1212,5胎,女,45～49歲,0,臺中市,107
1213,5胎,女,50歲以上,0,臺中市,107
1214,5胎,女,未滿15歲,0,臺中市,107
1215,5胎,男,15～19歲,0,臺中市,107
1216,5胎,男,20～24歲,1,臺中市,107
1217,5胎,男,25～29歲,4,臺中市,107
1218,5胎,男,30～34歲,15,臺中市,107
1219,5胎,男,35～39歲,19,臺中市,107
1220,5胎,男,40～44歲,6,臺中市,107
1221,5胎,男,45～49歲,0,臺中市,107
1222,5胎,男,50歲以上,0,臺中市,107
1223,5胎,男,未滿15歲,0,臺中市,107
1224,6胎,女,15～19歲,0,臺中市,107
1225,6胎,女,20～24歲,0,臺中市,107
1226,6胎,女,25～29歲,3,臺中市,107
1227,6胎,女,30～34歲,5,臺中市,107
1228,6胎,女,35～39歲,9,臺中市,107
1229,6胎,女,40～44歲,2,臺中市,107
1230,6胎,女,45～49歲,0,臺中市,107
1231,6胎,女,50歲以上,0,臺中市,107
1232,6胎,女,未滿15歲,0,臺中市,107
1233,6胎,男,15～19歲,0,臺中市,107
1234,6胎,男,20～24歲,1,臺中市,107
1235,6胎,男,25～29歲,3,臺中市,107
1236,6胎,男,30～34歲,3,臺中市,107
1237,6胎,男,35～39歲,4,臺中市,107
1238,6胎,男,40～44歲,1,臺中市,107
1239,6胎,男,45～49歲,0,臺中市,107
1240,6胎,男,50歲以上,0,臺中市,107
1241,6胎,男,未滿15歲,0,臺中市,107
1242,7胎,女,15～19歲,0,臺中市,107
1243,7胎,女,20～24歲,0,臺中市,107
1244,7胎,女,25～29歲,0,臺中市,107
1245,7胎,女,30～34歲,1,臺中市,107
1246,7胎,女,35～39歲,0,臺中市,107
1247,7胎,女,40～44歲,2,臺中市,107
1248,7胎,女,45～49歲,0,臺中市,107
1249,7胎,女,50歲以上,0,臺中市,107
1250,7胎,女,未滿15歲,0,臺中市,107
1251,7胎,男,15～19歲,0,臺中市,107
1252,7胎,男,20～24歲,0,臺中市,107
1253,7胎,男,25～29歲,0,臺中市,107
1254,7胎,男,30～34歲,1,臺中市,107
1255,7胎,男,35～39歲,1,臺中市,107
1256,7胎,男,40～44歲,2,臺中市,107
1257,7胎,男,45～49歲,0,臺中市,107
1258,7胎,男,50歲以上,0,臺中市,107
1259,7胎,男,未滿15歲,0,臺中市,107
1260,8胎,女,15～19歲,0,臺中市,107
1261,8胎,女,20～24歲,0,臺中市,107
1262,8胎,女,25～29歲,0,臺中市,107
1263,8胎,女,30～34歲,2,臺中市,107
1264,8胎,女,35～39歲,1,臺中市,107
1265,8胎,女,40～44歲,2,臺中市,107
1266,8胎,女,45～49歲,0,臺中市,107
1267,8胎,女,50歲以上,0,臺中市,107
1268,8胎,女,未滿15歲,0,臺中市,107
1269,8胎,男,15～19歲,0,臺中市,107
1270,8胎,男,20～24歲,0,臺中市,107
1271,8胎,男,25～29歲,0,臺中市,107
1272,8胎,男,30～34歲,2,臺中市,107
1273,8胎,男,35～39歲,0,臺中市,107
1274,8胎,男,40～44歲,0,臺中市,107
1275,8胎,男,45～49歲,0,臺中市,107
1276,8胎,男,50歲以上,0,臺中市,107
1277,8胎,男,未滿15歲,0,臺中市,107
1278,9胎以上,女,15～19歲,0,臺中市,107
1279,9胎以上,女,20～24歲,0,臺中市,107
1280,9胎以上,女,25～29歲,0,臺中市,107
1281,9胎以上,女,30～34歲,0,臺中市,107
1282,9胎以上,女,35～39歲,1,臺中市,107
1283,9胎以上,女,40～44歲,0,臺中市,107
1284,9胎以上,女,45～49歲,0,臺中市,107
1285,9胎以上,女,50歲以上,0,臺中市,107
1286,9胎以上,女,未滿15歲,0,臺中市,107
1287,9胎以上,男,15～19歲,0,臺中市,107
1288,9胎以上,男,20～24歲,0,臺中市,107
1289,9胎以上,男,25～29歲,0,臺中市,107
1290,9胎以上,男,30～34歲,0,臺中市,107
1291,9胎以上,男,35～39歲,0,臺中市,107
1292,9胎以上,男,40～44歲,0,臺中市,107
1293,9胎以上,男,45～49歲,0,臺中市,107
1294,9胎以上,男,50歲以上,0,臺中市,107
1295,9胎以上,男,未滿15歲,0,臺中市,107
1296,1胎,女,15～19歲,60,彰化縣,107
1297,1胎,女,20～24歲,400,彰化縣,107
1298,1胎,女,25～29歲,1109,彰化縣,107
1299,1胎,女,30～34歲,1046,彰化縣,107
1300,1胎,女,35～39歲,482,彰化縣,107
1301,1胎,女,40～44歲,61,彰化縣,107
1302,1胎,女,45～49歲,4,彰化縣,107
1303,1胎,女,50歲以上,0,彰化縣,107
1304,1胎,女,未滿15歲,1,彰化縣,107
1305,1胎,男,15～19歲,80,彰化縣,107
1306,1胎,男,20～24歲,440,彰化縣,107
1307,1胎,男,25～29歲,1084,彰化縣,107
1308,1胎,男,30～34歲,1131,彰化縣,107
1309,1胎,男,35～39歲,457,彰化縣,107
1310,1胎,男,40～44歲,69,彰化縣,107
1311,1胎,男,45～49歲,3,彰化縣,107
1312,1胎,男,50歲以上,0,彰化縣,107
1313,1胎,男,未滿15歲,0,彰化縣,107
1314,2胎,女,15～19歲,11,彰化縣,107
1315,2胎,女,20～24歲,189,彰化縣,107
1316,2胎,女,25～29歲,524,彰化縣,107
1317,2胎,女,30～34歲,919,彰化縣,107
1318,2胎,女,35～39歲,494,彰化縣,107
1319,2胎,女,40～44歲,69,彰化縣,107
1320,2胎,女,45～49歲,2,彰化縣,107
1321,2胎,女,50歲以上,1,彰化縣,107
1322,2胎,女,未滿15歲,0,彰化縣,107
1323,2胎,男,15～19歲,17,彰化縣,107
1324,2胎,男,20～24歲,166,彰化縣,107
1325,2胎,男,25～29歲,576,彰化縣,107
1326,2胎,男,30～34歲,971,彰化縣,107
1327,2胎,男,35～39歲,548,彰化縣,107
1328,2胎,男,40～44歲,67,彰化縣,107
1329,2胎,男,45～49歲,1,彰化縣,107
1330,2胎,男,50歲以上,0,彰化縣,107
1331,2胎,男,未滿15歲,0,彰化縣,107
1332,3胎,女,15～19歲,2,彰化縣,107
1333,3胎,女,20～24歲,25,彰化縣,107
1334,3胎,女,25～29歲,102,彰化縣,107
1335,3胎,女,30～34歲,230,彰化縣,107
1336,3胎,女,35～39歲,217,彰化縣,107
1337,3胎,女,40～44歲,45,彰化縣,107
1338,3胎,女,45～49歲,0,彰化縣,107
1339,3胎,女,50歲以上,0,彰化縣,107
1340,3胎,女,未滿15歲,0,彰化縣,107
1341,3胎,男,15～19歲,0,彰化縣,107
1342,3胎,男,20～24歲,23,彰化縣,107
1343,3胎,男,25～29歲,102,彰化縣,107
1344,3胎,男,30～34歲,242,彰化縣,107
1345,3胎,男,35～39歲,200,彰化縣,107
1346,3胎,男,40～44歲,53,彰化縣,107
1347,3胎,男,45～49歲,2,彰化縣,107
1348,3胎,男,50歲以上,0,彰化縣,107
1349,3胎,男,未滿15歲,0,彰化縣,107
1350,4胎,女,15～19歲,0,彰化縣,107
1351,4胎,女,20～24歲,1,彰化縣,107
1352,4胎,女,25～29歲,17,彰化縣,107
1353,4胎,女,30～34歲,32,彰化縣,107
1354,4胎,女,35～39歲,42,彰化縣,107
1355,4胎,女,40～44歲,11,彰化縣,107
1356,4胎,女,45～49歲,0,彰化縣,107
1357,4胎,女,50歲以上,0,彰化縣,107
1358,4胎,女,未滿15歲,0,彰化縣,107
1359,4胎,男,15～19歲,0,彰化縣,107
1360,4胎,男,20～24歲,4,彰化縣,107
1361,4胎,男,25～29歲,15,彰化縣,107
1362,4胎,男,30～34歲,41,彰化縣,107
1363,4胎,男,35～39歲,49,彰化縣,107
1364,4胎,男,40～44歲,14,彰化縣,107
1365,4胎,男,45～49歲,0,彰化縣,107
1366,4胎,男,50歲以上,0,彰化縣,107
1367,4胎,男,未滿15歲,0,彰化縣,107
1368,5胎,女,15～19歲,0,彰化縣,107
1369,5胎,女,20～24歲,1,彰化縣,107
1370,5胎,女,25～29歲,5,彰化縣,107
1371,5胎,女,30～34歲,3,彰化縣,107
1372,5胎,女,35～39歲,10,彰化縣,107
1373,5胎,女,40～44歲,4,彰化縣,107
1374,5胎,女,45～49歲,0,彰化縣,107
1375,5胎,女,50歲以上,0,彰化縣,107
1376,5胎,女,未滿15歲,0,彰化縣,107
1377,5胎,男,15～19歲,0,彰化縣,107
1378,5胎,男,20～24歲,1,彰化縣,107
1379,5胎,男,25～29歲,4,彰化縣,107
1380,5胎,男,30～34歲,11,彰化縣,107
1381,5胎,男,35～39歲,17,彰化縣,107
1382,5胎,男,40～44歲,2,彰化縣,107
1383,5胎,男,45～49歲,0,彰化縣,107
1384,5胎,男,50歲以上,0,彰化縣,107
1385,5胎,男,未滿15歲,0,彰化縣,107
1386,6胎,女,15～19歲,0,彰化縣,107
1387,6胎,女,20～24歲,0,彰化縣,107
1388,6胎,女,25～29歲,0,彰化縣,107
1389,6胎,女,30～34歲,1,彰化縣,107
1390,6胎,女,35～39歲,1,彰化縣,107
1391,6胎,女,40～44歲,0,彰化縣,107
1392,6胎,女,45～49歲,0,彰化縣,107
1393,6胎,女,50歲以上,0,彰化縣,107
1394,6胎,女,未滿15歲,0,彰化縣,107
1395,6胎,男,15～19歲,0,彰化縣,107
1396,6胎,男,20～24歲,1,彰化縣,107
1397,6胎,男,25～29歲,2,彰化縣,107
1398,6胎,男,30～34歲,2,彰化縣,107
1399,6胎,男,35～39歲,2,彰化縣,107
1400,6胎,男,40～44歲,1,彰化縣,107
1401,6胎,男,45～49歲,0,彰化縣,107
1402,6胎,男,50歲以上,0,彰化縣,107
1403,6胎,男,未滿15歲,0,彰化縣,107
1404,7胎,女,15～19歲,0,彰化縣,107
1405,7胎,女,20～24歲,0,彰化縣,107
1406,7胎,女,25～29歲,0,彰化縣,107
1407,7胎,女,30～34歲,0,彰化縣,107
1408,7胎,女,35～39歲,3,彰化縣,107
1409,7胎,女,40～44歲,1,彰化縣,107
1410,7胎,女,45～49歲,0,彰化縣,107
1411,7胎,女,50歲以上,0,彰化縣,107
1412,7胎,女,未滿15歲,0,彰化縣,107
1413,7胎,男,15～19歲,0,彰化縣,107
1414,7胎,男,20～24歲,0,彰化縣,107
1415,7胎,男,25～29歲,0,彰化縣,107
1416,7胎,男,30～34歲,2,彰化縣,107
1417,7胎,男,35～39歲,1,彰化縣,107
1418,7胎,男,40～44歲,0,彰化縣,107
1419,7胎,男,45～49歲,0,彰化縣,107
1420,7胎,男,50歲以上,0,彰化縣,107
1421,7胎,男,未滿15歲,0,彰化縣,107
1422,8胎,女,15～19歲,0,彰化縣,107
1423,8胎,女,20～24歲,0,彰化縣,107
1424,8胎,女,25～29歲,0,彰化縣,107
1425,8胎,女,30～34歲,0,彰化縣,107
1426,8胎,女,35～39歲,0,彰化縣,107
1427,8胎,女,40～44歲,0,彰化縣,107
1428,8胎,女,45～49歲,0,彰化縣,107
1429,8胎,女,50歲以上,0,彰化縣,107
1430,8胎,女,未滿15歲,0,彰化縣,107
1431,8胎,男,15～19歲,0,彰化縣,107
1432,8胎,男,20～24歲,0,彰化縣,107
1433,8胎,男,25～29歲,0,彰化縣,107
1434,8胎,男,30～34歲,0,彰化縣,107
1435,8胎,男,35～39歲,0,彰化縣,107
1436,8胎,男,40～44歲,1,彰化縣,107
1437,8胎,男,45～49歲,0,彰化縣,107
1438,8胎,男,50歲以上,0,彰化縣,107
